// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B4592C
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Roll,Pitch,Yaw
35558,NaN,3.652411,28.433820,-82.472972
35559,NaN,4.101102,26.301123,-82.281931
35560,NaN,4.527995,24.042158,-82.043709
35561,NaN,4.951057,21.722789,-81.793886
35562,NaN,5.348987,19.416437,-81.511372
35563,NaN,5.670804,17.181503,-81.193471
35564,NaN,5.921802,14.964887,-80.891610
35565,NaN,6.142184,12.661227,-80.651831
35566,NaN,6.327620,10.381685,-80.453697
35567,NaN,6.515592,8.295240,-80.322033
35568,NaN,6.682246,6.398676,-80.174667
35569,NaN,6.851030,4.642791,-80.028838
35570,NaN,7.081538,3.039178,-79.933946
35571,NaN,7.358140,1.505584,-79.890249
35572,NaN,7.619040,-0.051404,-79.840186
35573,NaN,7.796272,-1.542899,-79.760242
35574,NaN,7.914413,-3.224186,-79.679292
35575,NaN,7.935956,-5.090227,-79.576716
35576,NaN,7.854424,-7.051204,-79.456767
35577,NaN,7.718087,-9.176914,-79.375110
35578,NaN,7.555006,-11.200691,-79.355245
35579,NaN,7.424209,-12.972222,-79.393781
35580,NaN,7.274574,-14.581180,-79.382644
35581,NaN,7.119956,-16.006471,-79.316181
35582,NaN,7.034032,-17.479351,-79.253070
35583,NaN,6.998097,-18.990240,-79.200758
35584,NaN,7.033749,-20.519039,-79.209594
35585,NaN,7.126506,-22.345795,-79.237761
35586,NaN,7.148894,-24.308444,-79.233594
35587,NaN,7.095007,-26.397086,-79.209396
35588,NaN,6.833836,-28.635883,-79.070986
35589,NaN,6.353895,-30.836979,-78.828638
35590,NaN,5.740485,-33.034183,-78.528064
35591,NaN,5.069991,-34.997122,-78.209643
35592,NaN,4.479428,-36.501874,-77.936229
35593,NaN,4.109295,-37.721973,-77.714019
35594,NaN,3.918501,-38.872316,-77.554116
35595,NaN,3.874582,-40.028211,-77.464417
35596,NaN,3.914545,-41.330150,-77.414821
35597,NaN,3.947974,-42.668853,-77.374749
35598,NaN,3.877968,-43.958939,-77.284707
35599,NaN,3.622591,-45.154173,-77.128373
35600,NaN,3.286902,-46.077089,-76.982791
35601,NaN,2.943338,-46.767021,-76.838868
35602,NaN,2.593958,-47.332671,-76.637017
35603,NaN,2.434241,-47.707307,-76.519503
35604,NaN,2.434250,-47.962440,-76.477352
35605,NaN,2.445120,-48.129032,-76.445390
35606,NaN,2.462434,-48.308372,-76.441989
35607,NaN,2.417339,-48.623082,-76.379868
35608,NaN,2.327424,-49.009826,-76.266928
35609,NaN,2.250938,-49.331168,-76.170185
35610,NaN,2.117084,-49.764441,-76.015909
35611,NaN,1.886290,-50.258928,-75.802479
35612,NaN,1.756111,-50.564979,-75.698840
35613,NaN,1.692348,-50.700221,-75.640028
35614,NaN,1.584178,-50.774714,-75.533164
35615,NaN,1.480954,-50.780926,-75.435895
35616,NaN,1.410648,-50.682420,-75.398976
35617,NaN,1.378615,-50.602978,-75.424294
35618,NaN,1.340689,-50.610135,-75.443384
35619,NaN,1.333571,-50.556137,-75.490709
35620,NaN,1.383424,-50.431183,-75.574621
35621,NaN,1.329709,-50.328225,-75.568300
35622,NaN,1.182237,-50.292221,-75.474339
35623,NaN,1.068674,-50.197926,-75.409328
35624,NaN,1.033933,-50.016041,-75.414163
35625,NaN,1.058700,-49.783222,-75.485064
35626,NaN,1.130622,-49.579363,-75.588050
35627,NaN,1.176147,-49.428342,-75.672378
35628,NaN,1.196126,-49.313646,-75.729642
35629,NaN,1.258481,-49.177325,-75.800319
35630,NaN,1.410857,-48.870117,-75.950077
35631,NaN,1.626872,-48.453691,-76.172917
35632,NaN,1.843955,-47.969874,-76.423461
35633,NaN,2.068756,-47.377211,-76.705705
35634,NaN,2.201281,-46.712376,-76.928018
35635,NaN,2.224338,-45.958695,-77.077732
35636,NaN,2.325769,-45.255643,-77.247632
35637,NaN,2.419752,-44.705662,-77.376754
35638,NaN,2.519337,-44.189578,-77.491576
35639,NaN,2.679112,-43.602702,-77.635592
35640,NaN,2.861478,-43.016295,-77.786007
35641,NaN,3.084890,-42.432926,-77.985905
35642,NaN,3.376214,-41.784613,-78.259168
35643,NaN,3.705349,-41.022309,-78.577429
35644,NaN,3.974823,-40.217313,-78.824018
35645,NaN,4.147767,-39.406422,-78.984331
35646,NaN,4.282069,-38.419588,-79.121847
35647,NaN,4.537279,-37.344054,-79.344202
35648,NaN,4.811944,-36.204347,-79.585366
35649,NaN,5.143461,-34.994851,-79.846977
35650,NaN,5.462134,-33.783990,-80.111290
35651,NaN,5.829437,-32.487818,-80.427321
35652,NaN,6.143335,-31.054319,-80.736958
35653,NaN,6.319797,-29.459639,-80.936336
35654,NaN,6.386190,-27.829554,-81.040321
35655,NaN,6.305624,-26.215530,-81.044448
35656,NaN,6.097774,-24.536292,-80.881571
35657,NaN,5.881825,-22.818200,-80.631719
35658,NaN,5.617178,-21.070218,-80.256394
35659,NaN,5.303430,-19.104415,-79.756647
35660,NaN,5.066557,-17.027019,-79.286779
35661,NaN,4.817243,-15.029648,-78.764760
35662,NaN,4.630475,-13.005040,-78.431237
35663,NaN,4.523606,-10.971726,-78.328162
35664,NaN,4.440887,-9.062893,-78.332977
35665,NaN,4.400021,-7.360479,-78.401864
35666,NaN,4.415613,-5.847071,-78.512733
35667,NaN,4.473660,-4.520696,-78.602976
35668,NaN,4.555496,-3.209053,-78.668998
35669,NaN,4.593754,-1.884317,-78.615748
35670,NaN,4.576693,-0.534890,-78.423824
35671,NaN,4.506866,0.958951,-78.053240
35672,NaN,4.383782,2.586647,-77.671656
35673,NaN,4.338213,4.240567,-77.416479
35674,NaN,4.284832,5.823093,-77.314003
35675,NaN,4.246614,7.251257,-77.333683
35676,NaN,4.213496,8.458820,-77.414248
35677,NaN,4.207978,9.474414,-77.546131
35678,NaN,4.188604,10.478136,-77.705204
35679,NaN,4.141725,11.565613,-77.871448
35680,NaN,4.070404,12.783338,-77.997063
35681,NaN,3.966062,14.028353,-78.066102
35682,NaN,3.859122,15.358594,-78.066181
35683,NaN,3.752190,16.732355,-78.001306
35684,NaN,3.636266,18.071057,-77.895673
35685,NaN,3.581473,19.324993,-77.852906
35686,NaN,3.549412,20.544091,-77.835633
35687,NaN,3.501011,21.799965,-77.833291
35688,NaN,3.385549,23.154868,-77.806883
35689,NaN,3.187700,24.511914,-77.917511
35690,NaN,3.011427,25.723083,-78.144734
35691,NaN,2.806529,26.871836,-78.401801
35692,NaN,2.627887,27.900338,-78.648825
35693,NaN,2.407641,28.846489,-78.846521
35694,NaN,2.275386,29.760412,-78.972375
35695,NaN,2.178935,30.613604,-79.012214
35696,NaN,2.107241,31.397054,-78.902998
35697,NaN,2.109410,32.092271,-78.678322
35698,NaN,2.189535,32.667020,-78.444270
35699,NaN,2.249034,33.214954,-78.224370
35700,NaN,2.281809,33.733921,-78.075343
35701,NaN,2.300402,34.052264,-78.101394
35702,NaN,2.272565,34.114095,-78.145194
35703,NaN,2.236183,33.904147,-78.149656
35704,NaN,2.173885,33.594837,-78.155377
35705,NaN,2.071989,33.256163,-78.159306
35706,NaN,1.945013,32.852919,-78.130314
35707,NaN,1.842898,32.318092,-78.049202
35708,NaN,1.776142,31.708998,-77.920274
35709,NaN,1.782149,31.029347,-77.781869
35710,NaN,1.829945,30.051432,-77.562839
35711,NaN,1.931000,28.942208,-77.371413
35712,NaN,2.049064,27.807436,-77.234102
35713,NaN,2.209259,26.501402,-77.099961
35714,NaN,2.404355,24.943630,-76.947059
35715,NaN,2.559061,23.152131,-76.780136
35716,NaN,2.683522,21.254928,-76.644819
35717,NaN,2.765047,19.386527,-76.522784
35718,NaN,2.834660,17.496213,-76.387554
35719,NaN,2.836382,15.929246,-76.247772
35720,NaN,2.843982,14.599798,-76.097896
35721,NaN,2.894235,13.228071,-75.929896
35722,NaN,2.987652,11.883688,-75.762240
35723,NaN,3.175388,10.438275,-75.589042
35724,NaN,3.465125,8.624575,-75.405222
35725,NaN,3.795648,6.621994,-75.244638
35726,NaN,4.112264,4.453961,-75.035052
35727,NaN,4.364300,2.096162,-74.834889
35728,NaN,4.447780,-0.197936,-74.598723
35729,NaN,4.339262,-2.465238,-74.367004
35730,NaN,4.088246,-4.460116,-74.142910
35731,NaN,3.678516,-6.060954,-73.912624
35732,NaN,3.173788,-7.537974,-73.621074
35733,NaN,2.684782,-8.823012,-73.349630
35734,NaN,2.343295,-10.039699,-73.170415
35735,NaN,2.201170,-11.407256,-73.047541
35736,NaN,2.207144,-12.703200,-72.990170
35737,NaN,2.274416,-14.090007,-72.922495
35738,NaN,2.305225,-15.784837,-72.793206
35739,NaN,2.247843,-17.573514,-72.624131
35740,NaN,2.069841,-19.493974,-72.401133
35741,NaN,1.704878,-21.543834,-72.080402
35742,NaN,1.216325,-23.296427,-71.767643
35743,NaN,0.701947,-24.837349,-71.506163
35744,NaN,0.059008,-26.297393,-71.150242
35745,NaN,-0.512757,-27.396413,-70.877032
35746,NaN,-0.932631,-28.365275,-70.690272
35747,NaN,-1.209081,-29.565232,-70.484994
35748,NaN,-1.294847,-30.886521,-70.336378
35749,NaN,-1.276909,-32.437125,-70.184781
35750,NaN,-1.379003,-34.272762,-69.878542
35751,NaN,-1.648279,-35.983307,-69.485307
35752,NaN,-2.008012,-37.492262,-69.070526
35753,NaN,-2.526349,-38.908455,-68.541768
35754,NaN,-3.293950,-40.231196,-67.886854
35755,NaN,-4.002076,-41.575109,-67.270248
35756,NaN,-4.638182,-42.655696,-66.777415
35757,NaN,-4.898819,-43.262022,-66.624684
35758,NaN,-4.800072,-43.502747,-66.741110
35759,NaN,-4.592259,-43.763951,-66.845326
35760,NaN,-4.367909,-44.025208,-66.973515
35761,NaN,-4.130561,-44.333093,-67.131230
35762,NaN,-4.085576,-44.625137,-67.153423
35763,NaN,-4.157944,-44.654288,-67.155090
35764,NaN,-4.203184,-44.580417,-67.206297
35765,NaN,-4.183021,-44.503712,-67.304628
35766,NaN,-4.131492,-44.412476,-67.413391
35767,NaN,-3.988943,-44.217766,-67.580152
35768,NaN,-3.659198,-43.832454,-67.902369
35769,NaN,-3.285270,-43.304122,-68.280930
35770,NaN,-2.974518,-42.726137,-68.630434
35771,NaN,-2.681413,-42.080363,-68.971549
35772,NaN,-2.332465,-41.362426,-69.354017
35773,NaN,-1.986435,-40.472569,-69.754937
35774,NaN,-1.610827,-39.346584,-70.190090
35775,NaN,-1.258191,-38.047353,-70.595376
35776,NaN,-0.948653,-36.539771,-70.970044
35777,NaN,-0.556468,-34.790635,-71.429650
35778,NaN,-0.092097,-32.760668,-72.007035
35779,NaN,0.588566,-30.608992,-72.766624
35780,NaN,1.334479,-28.625621,-73.530280
35781,NaN,2.009086,-26.929299,-74.174417
35782,NaN,2.444857,-25.444034,-74.663742
35783,NaN,2.760810,-23.922456,-75.072697
35784,NaN,2.986387,-22.226259,-75.436062
35785,NaN,3.144633,-20.318476,-75.778410
35786,NaN,3.344535,-18.248311,-76.161434
35787,NaN,3.543907,-16.000198,-76.549139
35788,NaN,3.682539,-13.667042,-76.815339
35789,NaN,3.570591,-11.488246,-76.821419
35790,NaN,3.517193,-9.684863,-76.787662
35791,NaN,3.610731,-8.068967,-76.853203
35792,NaN,3.728675,-6.464537,-76.989649
35793,NaN,3.949805,-4.870567,-77.215396
35794,NaN,4.145618,-3.177501,-77.423593
35795,NaN,4.296690,-1.422329,-77.609494
35796,NaN,4.423993,0.294985,-77.775275
35797,NaN,4.471588,2.035232,-77.864676
35798,NaN,4.409829,3.841510,-77.894103
35799,NaN,4.274716,5.696852,-77.918350
35800,NaN,4.085792,7.591866,-77.775380
35801,NaN,3.708106,9.401617,-77.497225
35802,NaN,3.211072,11.126519,-77.231114
35803,NaN,3.115902,12.606097,-77.116518
35804,NaN,3.304089,13.840659,-77.096306
35805,NaN,3.444380,15.213709,-77.124981
35806,NaN,3.528686,16.669857,-77.188414
35807,NaN,3.588463,18.106281,-77.307149
35808,NaN,3.641013,19.382840,-77.488098
35809,NaN,3.660458,20.535242,-77.690166
35810,NaN,3.664235,21.493385,-77.874378
35811,NaN,3.667829,22.318504,-78.022174
35812,NaN,3.657435,23.162843,-78.135048
35813,NaN,3.621873,24.085127,-78.204028
35814,NaN,3.557289,25.149057,-78.259909
35815,NaN,3.465639,26.261155,-78.372639
35816,NaN,3.359778,27.344879,-78.530365
35817,NaN,3.240275,28.402181,-78.718866
35818,NaN,2.987747,29.445167,-78.928447
35819,NaN,2.746286,30.458515,-79.125139
35820,NaN,2.570742,31.351061,-79.348553
35821,NaN,2.387070,32.195536,-79.581290
35822,NaN,2.172348,33.101572,-79.825031
35823,NaN,1.976075,33.909396,-80.046845
35824,NaN,1.721505,34.632574,-80.261059
35825,NaN,1.557931,35.265430,-80.430733
35826,NaN,1.417791,35.746739,-80.569685
35827,NaN,1.305220,36.152115,-80.671493
35828,NaN,1.212040,36.527130,-80.742053
35829,NaN,1.128248,36.889906,-80.802440
35830,NaN,1.047741,37.311991,-80.841477
35831,NaN,0.974027,37.735688,-80.835701
35832,NaN,0.922198,38.127028,-80.794358
35833,NaN,0.937625,38.336002,-80.756708
35834,NaN,0.983745,38.297944,-80.719796
35835,NaN,1.043102,38.122387,-80.682653
35836,NaN,1.058858,38.000720,-80.670052
35837,NaN,1.016379,37.894764,-80.642868
35838,NaN,0.946578,37.746315,-80.607808
35839,NaN,0.881006,37.559365,-80.554939
35840,NaN,0.842872,37.337606,-80.491458
35841,NaN,0.856253,37.010472,-80.450310
35842,NaN,0.906911,36.464815,-80.427452
35843,NaN,0.970004,35.709030,-80.336421
35844,NaN,1.048048,34.842359,-80.251981
35845,NaN,1.103228,34.128881,-80.250869
35846,NaN,1.085755,33.238797,-80.463769
35847,NaN,1.144576,32.110556,-80.676449
35848,NaN,1.162935,30.864105,-80.906056
35849,NaN,1.234046,29.468422,-81.071324
35850,NaN,1.344270,27.847973,-81.122947
35851,NaN,1.524049,26.029326,-81.138920
35852,NaN,1.754758,24.096609,-81.028695
35853,NaN,2.023352,22.009362,-80.884730
35854,NaN,2.301391,19.970488,-80.741240
35855,NaN,2.549241,18.122545,-80.589582
35856,NaN,2.743138,16.550710,-80.424701
35857,NaN,2.863337,15.270408,-80.290369
35858,NaN,3.023959,13.821629,-80.256447
35859,NaN,3.149301,12.131736,-80.208780
35860,NaN,3.313092,10.219811,-80.230245
35861,NaN,3.557326,7.986467,-80.223379
35862,NaN,3.697517,6.018178,-80.141658
35863,NaN,3.829530,4.444655,-80.048455
35864,NaN,3.979093,2.935144,-79.889095
35865,NaN,4.055004,1.450190,-79.624071
35866,NaN,4.183772,-0.153533,-79.368491
35867,NaN,4.333772,-2.046053,-79.102776
35868,NaN,4.425047,-4.088687,-78.791777
35869,NaN,4.536451,-6.215731,-78.514788
35870,NaN,4.610523,-8.434759,-78.207089
35871,NaN,4.626266,-10.503489,-77.957400
35872,NaN,4.694105,-12.803932,-77.700788
35873,NaN,4.708391,-15.244158,-77.377539
35874,NaN,4.749129,-17.971914,-76.985536
35875,NaN,4.648691,-20.652084,-76.473278
35876,NaN,4.413665,-22.510531,-75.989191
35877,NaN,4.161434,-23.907382,-75.561178
35878,NaN,3.872978,-25.253689,-75.088784
35879,NaN,3.455672,-26.479801,-74.586728
35880,NaN,3.101948,-27.731427,-74.113914
35881,NaN,2.688308,-28.617214,-73.707027
35882,NaN,2.331642,-29.255598,-73.403601
35883,NaN,1.925216,-29.983134,-73.065839
35884,NaN,1.430360,-30.722063,-72.704249
35885,NaN,0.949817,-31.651382,-72.364443
35886,NaN,0.410743,-32.924608,-71.943533
35887,NaN,-0.046077,-34.216943,-71.496430
35888,NaN,-0.424926,-35.296887,-71.067987
35889,NaN,-0.788248,-36.143384,-70.665760
35890,NaN,-1.072530,-36.843425,-70.363602
35891,NaN,-1.316221,-37.721946,-70.043131
35892,NaN,-1.748538,-38.826783,-69.619060
35893,NaN,-2.118241,-39.854342,-69.259965
35894,NaN,-2.288767,-40.554307,-69.097209
35895,NaN,-2.280750,-40.782842,-69.151281
35896,NaN,-2.264970,-40.938729,-69.205538
35897,NaN,-2.325551,-41.194293,-69.191319
35898,NaN,-2.323338,-41.422626,-69.235654
35899,NaN,-2.316045,-41.693522,-69.264458
35900,NaN,-2.362895,-42.009691,-69.228642
35901,NaN,-2.425732,-42.158446,-69.214385
35902,NaN,-2.514363,-42.292066,-69.178383
35903,NaN,-2.736960,-42.553342,-69.008593
35904,NaN,-3.007927,-42.823633,-68.788180
35905,NaN,-3.222790,-43.005990,-68.611728
35906,NaN,-3.381914,-43.157609,-68.456251
35907,NaN,-3.450745,-43.226414,-68.374374
35908,NaN,-3.434839,-43.131281,-68.393341
35909,NaN,-3.413336,-42.963436,-68.443520
35910,NaN,-3.315715,-42.666497,-68.581197
35911,NaN,-3.095080,-42.151440,-68.843035
35912,NaN,-2.832083,-41.570641,-69.140042
35913,NaN,-2.548507,-41.010383,-69.451792
35914,NaN,-2.239104,-40.337905,-69.818769
35915,NaN,-1.853101,-39.551244,-70.265816
35916,NaN,-1.497874,-38.667925,-70.692712
35917,NaN,-1.158445,-37.364169,-71.163800
35918,NaN,-0.850639,-35.627154,-71.683956
35919,NaN,-0.561667,-33.739178,-72.219602
35920,NaN,-0.252257,-31.679239,-72.813347
35921,NaN,0.090444,-29.380080,-73.504236
35922,NaN,0.497862,-27.189034,-74.263596
35923,NaN,0.767755,-25.269997,-74.903832
35924,NaN,0.911146,-23.451967,-75.458697
35925,NaN,1.016543,-21.657295,-75.992532
35926,NaN,1.157770,-19.612925,-76.575967
35927,NaN,1.296629,-17.495504,-77.136530
35928,NaN,1.404593,-15.294804,-77.652431
35929,NaN,1.450193,-12.570140,-78.102385
35930,NaN,1.387264,-9.489294,-78.354632
35931,NaN,1.133243,-6.376427,-78.341571
35932,NaN,1.075976,-3.746607,-78.693493
35933,NaN,1.263341,-2.368702,-79.059200
35934,NaN,1.271954,-1.181681,-79.355849
35935,NaN,1.292441,0.061208,-79.670396
35936,NaN,1.248251,1.275572,-79.957929
35937,NaN,1.048294,2.672095,-80.291383
35938,NaN,0.879208,4.145563,-80.712262
35939,NaN,0.740144,5.786105,-81.198940
35940,NaN,0.493718,7.578141,-81.524815
35941,NaN,0.175805,9.332142,-81.703232
35942,NaN,-0.031810,10.896240,-81.961208
35943,NaN,-0.083587,12.133105,-82.313896
35944,NaN,-0.246576,13.055394,-82.682968
35945,NaN,-0.474876,13.430519,-83.075242
35946,NaN,-0.732973,13.418645,-83.459937
35947,NaN,-1.124599,13.104640,-83.825381
35948,NaN,-1.532175,12.806226,-84.212460
35949,NaN,-1.947011,12.832589,-84.583789
35950,NaN,-2.345288,13.204650,-84.858047
35951,NaN,-2.613513,13.620935,-84.979534
35952,NaN,-2.751219,14.241163,-85.074904
35953,NaN,-2.867613,14.964783,-85.030699
35954,NaN,-3.000389,15.554681,-84.875792
35955,NaN,-3.118736,15.878351,-84.727336
35956,NaN,-3.225422,15.939565,-84.567852
35957,NaN,-2.819855,15.595736,-84.444014
35958,NaN,-2.423381,15.156040,-84.310223
35959,NaN,-2.169913,14.678330,-84.157547
35960,NaN,-1.953871,14.065937,-83.973682
35961,NaN,-1.759304,13.281170,-83.726657
35962,NaN,-1.484558,12.362336,-83.479082
35963,NaN,-1.091815,11.327517,-83.218366
35964,NaN,-0.696623,10.097471,-82.941965
35965,NaN,-0.261776,8.557411,-82.549091
35966,NaN,-0.050986,6.653468,-82.101710
35967,NaN,0.001886,4.405856,-81.577184
35968,NaN,0.043407,1.923148,-81.109768
35969,NaN,0.163001,-0.156450,-80.862978
35970,NaN,0.121064,-0.068583,-81.051597
35971,NaN,0.123282,-0.073237,-81.025704
35972,NaN,0.133698,-0.090219,-80.967886
35973,NaN,0.144072,-0.098274,-80.927120
35974,NaN,0.137478,-0.089506,-80.926086
35975,NaN,0.141580,-0.094110,-80.931200
35976,NaN,0.139728,-0.092024,-80.934936
35977,NaN,0.132450,-0.083040,-80.957242
35978,NaN,0.121264,-0.072017,-80.974571
35979,NaN,0.104847,-0.045977,-81.046733
35980,NaN,0.080341,-0.010669,-81.314690
35981,NaN,0.018289,0.049309,-81.505621
35982,NaN,0.018473,0.052087,-81.377988
35983,NaN,0.079553,-0.003518,-80.944813
35984,NaN,0.042863,0.006151,-80.392327
35985,NaN,0.130193,-0.075999,-79.960877
35986,NaN,0.121794,-0.072338,-79.913853
35987,NaN,0.118092,-0.067971,-79.913110
35988,NaN,0.120200,-0.065856,-79.913072
35989,NaN,0.118176,-0.065808,-79.915961
35990,NaN,0.117473,-0.065941,-79.916278
35991,NaN,0.117514,-0.065749,-79.915687
35992,NaN,0.116812,-0.065882,-79.916004
35993,NaN,0.116229,-0.067821,-79.917043
35994,NaN,0.116268,-0.068137,-79.916453
35995,NaN,0.118690,-0.066895,-79.917929
35996,NaN,0.116738,-0.066398,-79.916851
35997,NaN,0.116778,-0.066205,-79.916261
35998,NaN,0.117011,-0.065590,-79.916460
35999,NaN,0.116309,-0.065216,-79.916777
36000,NaN,0.115606,-0.065350,-79.917095
36001,NaN,0.117633,-0.065973,-79.916991
36002,NaN,0.117671,-0.066289,-79.916401
36003,NaN,0.117903,-0.065168,-79.916601
36004,NaN,0.117784,-0.064794,-79.915255
36005,NaN,0.116338,-0.064239,-79.916481
36006,NaN,0.115791,-0.065063,-79.917555
36007,NaN,0.116763,-0.064126,-79.916848
36008,NaN,0.116216,-0.064950,-79.917922
36009,NaN,0.117188,-0.064015,-79.917215
36010,NaN,0.115705,-0.065588,-79.918406
36011,NaN,0.117455,-0.063211,-79.916826
36012,NaN,0.116480,-0.065234,-79.920320
36013,NaN,0.117294,-0.063609,-79.918857
36014,NaN,0.115811,-0.065182,-79.920049
36015,NaN,0.114946,-0.064123,-79.919612
36016,NaN,0.115335,-0.064199,-79.920569
36017,NaN,0.117394,-0.063209,-79.920501
36018,NaN,0.115911,-0.064782,-79.921693
36019,NaN,0.116174,-0.062048,-79.921930
36020,NaN,0.118200,-0.063178,-79.921827
36021,NaN,0.116551,-0.063562,-79.922264
36022,NaN,0.115846,-0.063696,-79.922583
36023,NaN,0.116066,-0.062583,-79.922785
36024,NaN,0.116611,-0.063350,-79.924499
36025,NaN,0.117571,-0.062419,-79.923794
36026,NaN,0.117959,-0.062495,-79.924752
36027,NaN,0.117825,-0.061624,-79.923408
36028,NaN,0.116537,-0.062267,-79.925391
36029,NaN,0.117456,-0.062959,-79.924651
36030,NaN,0.117687,-0.062346,-79.924854
36031,NaN,0.117709,-0.062164,-79.924266
36032,NaN,0.117939,-0.061551,-79.924469
36033,NaN,0.117376,-0.061878,-79.925545
36034,NaN,0.117411,-0.062195,-79.924957
36035,NaN,0.115795,-0.060959,-79.925430
36036,NaN,0.114897,-0.059742,-79.928995
36037,NaN,0.115695,-0.058123,-79.927536
36038,NaN,0.115887,-0.059130,-79.927704
36039,NaN,0.115167,-0.058769,-79.928024
36040,NaN,0.114657,-0.057974,-79.929136
36041,NaN,0.115768,-0.057738,-79.929188
36042,NaN,0.114284,-0.059312,-79.930380
36043,NaN,0.114498,-0.058204,-79.930584
36044,NaN,0.114375,-0.057831,-79.929242
36045,NaN,0.112952,-0.055668,-79.930507
36046,NaN,0.113339,-0.055746,-79.931467
36047,NaN,0.113395,-0.053948,-79.930917
36048,NaN,0.112846,-0.054775,-79.931992
36049,NaN,0.112281,-0.055107,-79.933069
36050,NaN,0.112315,-0.055424,-79.932481
36051,NaN,0.112488,-0.055937,-79.932650
36052,NaN,0.112716,-0.055325,-79.932855
36053,NaN,0.113243,-0.055601,-79.934570
36054,NaN,0.112537,-0.055736,-79.934891
36055,NaN,0.112554,-0.055561,-79.934305
36056,NaN,0.114419,-0.056004,-79.933450
36057,NaN,0.115373,-0.055082,-79.932748
36058,NaN,0.115444,-0.053779,-79.932199
36059,NaN,0.115971,-0.054060,-79.933915
36060,NaN,0.114682,-0.054705,-79.935899
36061,NaN,0.116374,-0.053967,-79.934290
36062,NaN,0.116406,-0.054285,-79.933704
36063,NaN,0.116618,-0.053183,-79.933911
36064,NaN,0.115911,-0.053320,-79.934232
36065,NaN,0.115225,-0.051346,-79.934593
36066,NaN,0.115924,-0.052807,-79.937063
36067,NaN,0.116136,-0.051706,-79.937270
36068,NaN,0.116010,-0.051333,-79.935930
36069,NaN,0.114704,-0.051491,-79.937915
36070,NaN,0.115513,-0.050370,-79.936459
36071,NaN,0.113852,-0.050765,-79.936898
36072,NaN,0.114780,-0.051956,-79.936159
36073,NaN,0.114635,-0.051097,-79.934820
36074,NaN,0.115020,-0.051177,-79.935782
36075,NaN,0.115227,-0.050081,-79.935990
36076,NaN,0.113900,-0.052347,-79.937936
36077,NaN,0.115428,-0.050925,-79.935575
36078,NaN,0.115073,-0.050824,-79.937444
36079,NaN,0.114926,-0.049968,-79.936106
36080,NaN,0.114375,-0.050796,-79.937183
36081,NaN,0.114423,-0.049012,-79.936638
36082,NaN,0.112939,-0.050587,-79.937830
36083,NaN,0.113106,-0.051116,-79.938000
36084,NaN,0.111817,-0.051763,-79.939985
36085,NaN,0.113694,-0.050106,-79.939172
36086,NaN,0.112210,-0.051682,-79.940364
36087,NaN,0.113151,-0.050773,-79.939665
36088,NaN,0.112601,-0.051601,-79.940743
36089,NaN,0.111132,-0.051079,-79.941975
36090,NaN,0.113068,-0.048284,-79.941200
36091,NaN,0.113548,-0.050199,-79.942879
36092,NaN,0.110429,-0.050720,-79.945132
36093,NaN,0.113041,-0.049249,-79.943412
36094,NaN,0.112527,-0.048458,-79.944529
36095,NaN,0.113627,-0.048248,-79.944586
36096,NaN,0.113815,-0.049258,-79.944755
36097,NaN,0.113118,-0.047303,-79.945120
36098,NaN,0.113148,-0.047622,-79.944536
36099,NaN,0.113702,-0.046306,-79.946294
36100,NaN,0.113573,-0.045934,-79.944957
36101,NaN,0.113970,-0.043927,-79.945961
36102,NaN,0.114194,-0.043318,-79.946171
36103,NaN,0.113618,-0.043677,-79.947250
36104,NaN,0.114037,-0.042140,-79.948254
36105,NaN,0.114817,-0.040554,-79.946804
36106,NaN,0.113332,-0.042130,-79.947996
36107,NaN,0.113532,-0.041055,-79.948208
36108,NaN,0.114071,-0.041829,-79.949925
36109,NaN,0.114656,-0.041173,-79.947682
36110,NaN,0.114879,-0.040564,-79.947893
36111,NaN,0.114920,-0.038797,-79.947351
36112,NaN,0.114368,-0.039627,-79.948429
36113,NaN,0.114527,-0.040171,-79.948601
36114,NaN,0.116458,-0.037377,-79.947831
36115,NaN,0.116651,-0.036304,-79.948044
36116,NaN,0.117190,-0.037079,-79.949762
36117,NaN,0.116451,-0.036754,-79.950089
36118,NaN,0.116057,-0.038276,-79.951920
36119,NaN,0.115899,-0.037443,-79.950586
36120,NaN,0.116280,-0.037526,-79.951551
36121,NaN,0.116436,-0.038077,-79.951724
36122,NaN,0.116854,-0.036541,-79.952730
36123,NaN,0.118911,-0.033981,-79.952716
36124,NaN,0.115792,-0.034503,-79.954971
36125,NaN,0.116880,-0.034312,-79.955030
36126,NaN,0.116169,-0.034450,-79.955356
36127,NaN,0.116518,-0.034078,-79.956323
36128,NaN,0.116545,-0.034398,-79.955741
36129,NaN,0.116575,-0.032645,-79.955202
36130,NaN,0.115089,-0.034222,-79.956395
36131,NaN,0.115278,-0.033161,-79.956609
36132,NaN,0.114341,-0.033575,-79.960143
